"absSelec";"wavelength";"name"
0.459466574635431;1671;"All"
0.459569941204833;1672;"All"
0.459651972893343;1673;"All"
0.459699782523723;1674;"All"
0.459716596386981;1675;"All"
0.459700400594559;1676;"All"
0.45965318758305;1677;"All"
0.45957029474789;1678;"All"
0.459451099321888;1679;"All"
0.459300145264551;1680;"All"
0.459117645529216;1681;"All"
0.45889637577241;1682;"All"
0.458636290763289;1683;"All"
0.45834619365411;1684;"All"
0.458021505704664;1685;"All"
0.457658720327459;1686;"All"
0.4572542356743;1687;"All"
0.456829046741666;1688;"All"
0.456368836223264;1689;"All"
0.455881409969756;1690;"All"
0.455361155423373;1691;"All"
0.454831184871325;1692;"All"
0.454272949598281;1693;"All"
0.453699196282667;1694;"All"
0.453110294011987;1695;"All"
0.452510863236674;1696;"All"
0.451896649006393;1697;"All"
0.451259416353435;1698;"All"
0.450606307648592;1699;"All"
0.449942050178985;1700;"All"
0.449257613836837;1701;"All"
0.448551472818362;1702;"All"
0.447832434996165;1703;"All"
0.447099053997635;1704;"All"
0.446341498688616;1705;"All"
0.445569692869232;1706;"All"
0.444785083265681;1707;"All"
0.443991382661529;1708;"All"
0.443181198430127;1709;"All"
0.442349888060093;1710;"All"
0.441506699532454;1711;"All"
0.44065145889764;1712;"All"
0.439780196363765;1713;"All"
0.438879798019561;1714;"All"
0.437966346408964;1715;"All"
0.437031129670408;1716;"All"
0.436062881268;1717;"All"
0.435071924610254;1718;"All"
0.434065182983948;1719;"All"
0.43303690207405;1720;"All"
0.431978964174685;1721;"All"
0.430900947080755;1722;"All"
0.429802484067085;1723;"All"
0.42869798850833;1724;"All"
0.427565693483742;1725;"All"
0.426421527558231;1726;"All"
0.425267328938906;1727;"All"
0.42410701581941;1728;"All"
0.422953021523947;1729;"All"
0.42180009580134;1730;"All"
0.420658902426823;1731;"All"
0.419535134553008;1732;"All"
0.418399157845951;1733;"All"
0.417278061222918;1734;"All"
0.416168747473129;1735;"All"
0.415063446308997;1736;"All"
0.413957937535645;1737;"All"
0.412833925005701;1738;"All"
0.411710565995318;1739;"All"
0.41055968957441;1740;"All"
0.409346870796926;1741;"All"
0.408116412964084;1742;"All"
0.406843789020488;1743;"All"
0.405515777712738;1744;"All"
0.404159923346649;1745;"All"
0.402728477294522;1746;"All"
0.401272823200115;1747;"All"
0.399765932726214;1748;"All"
0.398208326181337;1749;"All"
0.39660550662508;1750;"All"
0.394991539015819;1751;"All"
0.393327978797125;1752;"All"
0.391652579708537;1753;"All"
0.389954460534651;1754;"All"
0.388264092618363;1755;"All"
0.386546550691577;1756;"All"
0.384830169577514;1757;"All"
0.38310940130143;1758;"All"
0.381420814639349;1759;"All"
0.379730497192139;1760;"All"
0.378064798231329;1761;"All"
0.37642286126066;1762;"All"
0.374824766591285;1763;"All"
0.373232019463975;1764;"All"
0.371690259848504;1765;"All"
0.370201192594696;1766;"All"
0.368760857521091;1767;"All"
0.367358847800818;1768;"All"
0.36600804913717;1769;"All"
0.364715199272527;1770;"All"
0.36348273569445;1771;"All"
0.362272104320764;1772;"All"
0.361119023937954;1773;"All"
0.360028271702997;1774;"All"
0.358976022555804;1775;"All"
0.357982629429058;1776;"All"
0.357037725627215;1777;"All"
0.356141532919642;1778;"All"
0.355292441014093;1779;"All"
0.354475068598802;1780;"All"
0.353713572132309;1781;"All"
0.353007196994097;1782;"All"
0.352345836171778;1783;"All"
0.351738873112975;1784;"All"
0.351180794939156;1785;"All"
0.350677975459216;1786;"All"
0.350221766331009;1787;"All"
0.349798894738545;1788;"All"
0.349430564812628;1789;"All"
0.349106377272004;1790;"All"
0.348823452847801;1791;"All"
0.34858052180558;1792;"All"
0.348388611396999;1793;"All"
0.348225292058201;1794;"All"
0.348098762835805;1795;"All"
0.34800201870935;1796;"All"
0.347945991500282;1797;"All"
0.347910471473479;1798;"All"
0.347907532063019;1799;"All"
0.347922088098397;1800;"All"
0.347878124522328;1801;"All"
0.3479300406722;1802;"All"
0.348002728867794;1803;"All"
0.348093739281551;1804;"All"
0.348207489505022;1805;"All"
0.348330210670018;1806;"All"
0.348474283432401;1807;"All"
0.348621687100955;1808;"All"
0.348783939984726;1809;"All"
0.348946863456589;1810;"All"
0.349112123797607;1811;"All"
0.349273994362;1812;"All"
0.349430082085435;1813;"All"
0.349578040699122;1814;"All"
0.349704002918548;1815;"All"
0.349827882030187;1816;"All"
0.34991842925488;1817;"All"
0.349990325492013;1818;"All"
0.350036023513318;1819;"All"
0.350055850551388;1820;"All"
0.350044228308953;1821;"All"
0.349995796959071;1822;"All"
0.34991076011722;1823;"All"
0.349785658911748;1824;"All"
0.349632658967794;1825;"All"
0.349422658865741;1826;"All"
0.349171090733007;1827;"All"
0.348875275625825;1828;"All"
0.348533467333804;1829;"All"
0.348140001039958;1830;"All"
0.347682632295549;1831;"All"
0.34716991661598;1832;"All"
0.346604833927884;1833;"All"
0.345957623354545;1834;"All"
0.345227420397317;1835;"All"
0.344438986904909;1836;"All"
0.343553939702906;1837;"All"
0.34258659153309;1838;"All"
0.341538136730681;1839;"All"
0.340375281770308;1840;"All"
0.339114009239879;1841;"All"
0.337762253716999;1842;"All"
0.336254169080744;1843;"All"
0.334609719493066;1844;"All"
0.332833894428077;1845;"All"
0.330914841395758;1846;"All"
0.328851320501883;1847;"All"
0.326653447209133;1848;"All"
0.324257176459526;1849;"All"
0.321704081891904;1850;"All"
0.318997607399385;1851;"All"
0.316036809475015;1852;"All"
0.312877538251691;1853;"All"
0.309506440812875;1854;"All"
0.305917236370295;1855;"All"
0.302101524340779;1856;"All"
0.298083200133836;1857;"All"
0.293776781795053;1858;"All"
0.289267377339969;1859;"All"
0.284543555214663;1860;"All"
0.279458914922057;1861;"All"
0.274128913394625;1862;"All"
0.268546522356891;1863;"All"
0.262696817630449;1864;"All"
0.256705803537007;1865;"All"
0.250409630084172;1866;"All"
0.243868580630684;1867;"All"
0.237142073050234;1868;"All"
0.230219698190659;1869;"All"
0.222910404562699;1870;"All"
0.215440886532831;1871;"All"
0.207831943547836;1872;"All"
0.200028569358758;1873;"All"
0.192225108969499;1874;"All"
0.184241166675774;1875;"All"
0.176211881957264;1876;"All"
0.168277645677591;1877;"All"
0.1603152519391;1878;"All"
0.152262846916157;1879;"All"
0.144404561586951;1880;"All"
0.136707379982766;1881;"All"
0.129122448017195;1882;"All"
0.121841719901633;1883;"All"
0.114754453657712;1884;"All"
0.107956533081514;1885;"All"
0.101503286163535;1886;"All"
0.0952912922814276;1887;"All"
0.0892539905098656;1888;"All"
0.0836435851225076;1889;"All"
0.0783734663694495;1890;"All"
0.0733910376367906;1891;"All"
0.0688345691369888;1892;"All"
0.0646278327854674;1893;"All"
0.0607525365815261;1894;"All"
0.0572266503513593;1895;"All"
0.05392609901774;1896;"All"
0.050951513279522;1897;"All"
0.0482417501570957;1898;"All"
0.045860732784285;1899;"All"
0.043657280666996;1900;"All"
0.0417212505975788;1901;"All"
0.0399882295383345;1902;"All"
0.0384364965475207;1903;"All"
0.0370444815405882;1904;"All"
0.0357737822787204;1905;"All"
0.0346453031547856;1906;"All"
0.0336417938806971;1907;"All"
0.0327276662717277;1908;"All"
0.0318947333365266;1909;"All"
0.0311793868442171;1910;"All"
0.0305037920100675;1911;"All"
0.0299112641145891;1912;"All"
0.0293715404158591;1913;"All"
0.0288708691890009;1914;"All"
0.0284190829319487;1915;"All"
0.0280100217597388;1916;"All"
0.027629773147112;1917;"All"
0.0272888371603914;1918;"All"
0.0269758716620334;1919;"All"
0.0266854866243412;1920;"All"
0.0264294198727853;1921;"All"
0.0261868972044293;1922;"All"
0.0259638761976989;1923;"All"
0.025763655421713;1924;"All"
0.025584500040649;1925;"All"
0.0254200096357612;1926;"All"
0.0252742624884754;1927;"All"
0.025144871911224;1928;"All"
0.0250302309909157;1929;"All"
0.0249301422994467;1930;"All"
0.0248425582359357;1931;"All"
0.0247689424847386;1932;"All"
0.0247077307256625;1933;"All"
0.0246610142598059;1934;"All"
0.0246242660709906;1935;"All"
0.0245994477397006;1936;"All"
0.0245868236116986;1937;"All"
0.0245842605223361;1938;"All"
0.0245911977214469;1939;"All"
0.0246089189921239;1940;"All"
0.0246368872374586;1941;"All"
0.0246741248618894;1942;"All"
0.024722797128216;1943;"All"
0.0247782092941067;1944;"All"
0.0248425824184947;1945;"All"
0.0249152340278261;1946;"All"
0.0249963760875767;1947;"All"
0.0250846803238677;1948;"All"
0.0251830941735761;1949;"All"
0.025289126538005;1950;"All"
0.0254033078054617;1951;"All"
0.0255252426144749;1952;"All"
0.0256525407875973;1953;"All"
0.0257871114658406;1954;"All"
0.025928026038245;1955;"All"
0.0260739810545054;1956;"All"
0.0262277687088671;1957;"All"
0.0263906179188016;1958;"All"
0.0265574643747255;1959;"All"
0.0267304871781402;1960;"All"
0.0269098445602913;1961;"All"
0.0270915135368781;1962;"All"
0.027280580967668;1963;"All"
0.0274736496025377;1964;"All"
0.027669607768985;1965;"All"
0.0278736659475397;1966;"All"
0.0280848560766163;1967;"All"
0.0283002403372864;1968;"All"
0.0285232594748936;1969;"All"
0.0287488922308127;1970;"All"
0.0289772425927116;1971;"All"
0.0292130182393497;1972;"All"
0.0294536834263015;1973;"All"
0.0296985412466137;1974;"All"
0.0299552995646925;1975;"All"
0.0302175724756564;1976;"All"
0.0304857386111684;1977;"All"
0.0307617346406891;1978;"All"
0.0310420605520576;1979;"All"
0.0313267661856747;1980;"All"
0.0316201255415854;1981;"All"
0.0319181659165808;1982;"All"
0.0322258733864082;1983;"All"
0.0325437735989325;1984;"All"
0.032867010727455;1985;"All"
0.0331985563092464;1986;"All"
0.0335377585138987;1987;"All"
0.0338804455667932;1988;"All"
0.0342292795307802;1989;"All"
0.0345850310287606;1990;"All"
0.0349427918924002;1991;"All"
0.0353135487172461;1992;"All"
0.0356957274973202;1993;"All"
0.0360822681941981;1994;"All"
0.03648066711033;1995;"All"
0.0368800584071281;1996;"All"
0.0372810119742457;1997;"All"
0.0376919901440619;1998;"All"
0.0381080266861162;1999;"All"
0.0385279821215796;2000;"All"
0.0389597976722089;2001;"All"
0.0394038119507233;2002;"All"
0.0398490698136908;2003;"All"
0.0403034762298801;2004;"All"
0.040758345629229;2005;"All"
0.0412152596945209;2006;"All"
0.0416797777022275;2007;"All"
0.04214642330436;2008;"All"
0.0426221612590664;2009;"All"
0.0431079690188646;2010;"All"
0.0435967190665887;2011;"All"
0.0440917609670767;2012;"All"
0.0445936610607416;2013;"All"
0.0450943171951284;2014;"All"
0.0455978542642766;2015;"All"
0.0461064095143271;2016;"All"
0.0466134384212768;2017;"All"
0.0471322391873282;2018;"All"
0.0476614389460813;2019;"All"
0.0481914691260364;2020;"All"
0.0487319301028058;2021;"All"
0.0492682830849368;2022;"All"
0.0498018405336863;2023;"All"
0.050342713006155;2024;"All"
0.0508862138305708;2025;"All"
0.0514291883121991;2026;"All"
0.0519835247765946;2027;"All"
0.0525486029465304;2028;"All"
0.0531114912587295;2029;"All"
0.0536814272495863;2030;"All"
0.0542478295651974;2031;"All"
0.054811964223724;2032;"All"
0.05538313611975;2033;"All"
0.0559530404887595;2034;"All"
0.0565319285633357;2035;"All"
0.0571208105244134;2036;"All"
0.0577097097192894;2037;"All"
0.0583062772716884;2038;"All"
0.058900548873599;2039;"All"
0.0594950798985886;2040;"All"
0.0600894102010434;2041;"All"
0.0606893766930784;2042;"All"
0.0612866570053867;2043;"All"
0.0618965108694129;2044;"All"
0.0625156879911115;2045;"All"
0.0631366130913626;2046;"All"
0.0637679061410307;2047;"All"
0.0643948863211508;2048;"All"
0.0650181470534778;2049;"All"
0.0656517222881554;2050;"All"
0.066282423995371;2051;"All"
0.0669272431119395;2052;"All"
0.0675860739311173;2053;"All"
0.0682488854929277;2054;"All"
0.0689187218682383;2055;"All"
0.0695990494462826;2056;"All"
0.0702791905509668;2057;"All"
0.0709606491986194;2058;"All"
0.0716550888475525;2059;"All"
0.0723523766665764;2060;"All"
0.0730649763635943;2061;"All"
0.0737929217375413;2062;"All"
0.074525934710906;2063;"All"
0.0752733913784551;2064;"All"
0.0760201850999837;2065;"All"
0.0767696483791822;2066;"All"
0.0775280959657642;2067;"All"
0.0782856713259485;2068;"All"
0.079057569201408;2069;"All"
0.079840230727825;2070;"All"
0.0806372644543359;2071;"All"
0.0814354924099672;2072;"All"
0.0822483891267397;2073;"All"
0.0830528894304837;2074;"All"
0.0838537232371026;2075;"All"
0.0846660572565542;2076;"All"
0.0854766338665112;2077;"All"
0.0863011514706278;2078;"All"
0.087143182673436;2079;"All"
0.0879819182314182;2080;"All"
0.088829563424042;2081;"All"
0.08967382828723;2082;"All"
0.0905119421861202;2083;"All"
0.0913595321647532;2084;"All"
0.0922112924948448;2085;"All"
0.093064076130247;2086;"All"
0.0939263593075548;2087;"All"
0.0947988850994296;2088;"All"
0.0956716312825195;2089;"All"
0.0965527313676273;2090;"All"
0.0974279048846422;2091;"All"
0.0983020308753067;2092;"All"
0.0991801356860976;2093;"All"
0.100051341514086;2094;"All"
0.100936415202862;2095;"All"
0.101832991300328;2096;"All"
0.10272969762377;2097;"All"
0.103642613100083;2098;"All"
0.104542393592088;2099;"All"
0.105437882298615;2100;"All"
0.106327128571138;2101;"All"
0.107222274509422;2102;"All"
0.108108632159279;2103;"All"
0.109010582710987;2104;"All"
0.109926281600588;2105;"All"
0.110833746461722;2106;"All"
0.111748549341421;2107;"All"
0.112651854052529;2108;"All"
0.113544135698972;2109;"All"
0.114444130042012;2110;"All"
0.115340260571035;2111;"All"
0.116241874665205;2112;"All"
0.117152630078382;2113;"All"
0.118058802729729;2114;"All"
0.118970157935989;2115;"All"
0.119871613118679;2116;"All"
0.120769340969749;2117;"All"
0.121657875005485;2118;"All"
0.122547908661172;2119;"All"
0.123429483076625;2120;"All"
0.124317905105008;2121;"All"
0.125211047826399;2122;"All"
0.126097571184609;2123;"All"
0.126990869667495;2124;"All"
0.127863380173607;2125;"All"
0.128722049772138;2126;"All"
0.129580224558593;2127;"All"
0.130423293106073;2128;"All"
0.131270311619626;2129;"All"
0.132126324198676;2130;"All"
0.132965005588229;2131;"All"
0.133799960486943;2132;"All"
0.134618476698122;2133;"All"
0.135421190940339;2134;"All"
0.13621029474039;2135;"All"
0.136995961857155;2136;"All"
0.137770516699005;2137;"All"
0.138538967087788;2138;"All"
0.139302887342602;2139;"All"
0.140053796917394;2140;"All"
0.140795041973801;2141;"All"
0.141523726755096;2142;"All"
0.142238839853829;2143;"All"
0.14294773299123;2144;"All"
0.143642227153287;2145;"All"
0.144335193929188;2146;"All"
0.145024388433183;2147;"All"
0.145703843601035;2148;"All"
0.146383592250161;2149;"All"
0.147042522658946;2150;"All"
0.147682461904613;2151;"All"
0.148317072879498;2152;"All"
0.148936430200889;2153;"All"
0.149548048842461;2154;"All"
0.150152702666462;2155;"All"
0.150755382204094;2156;"All"
0.151337644390839;2157;"All"
0.15190860507351;2158;"All"
0.15246220782192;2159;"All"
0.152994987462946;2160;"All"
0.153525042418684;2161;"All"
0.154040411121125;2162;"All"
0.154552584720951;2163;"All"
0.155058479474685;2164;"All"
0.155557361454223;2165;"All"
0.156049105131936;2166;"All"
0.156532600402671;2167;"All"
0.157006161203099;2168;"All"
0.157476715176732;2169;"All"
0.157936512628819;2170;"All"
0.158397469638008;2171;"All"
0.15885794980475;2172;"All"
0.159314065200237;2173;"All"
0.159771070029418;2174;"All"
0.160219964112234;2175;"All"
0.160661419825026;2176;"All"
0.161094387283875;2177;"All"
0.161527497824414;2178;"All"
0.161953989647657;2179;"All"
0.162380823989899;2180;"All"
0.162810009412195;2181;"All"
0.163230091350149;2182;"All"
0.163647385506918;2183;"All"
0.164055387916157;2184;"All"
0.164455006170889;2185;"All"
0.164850900802733;2186;"All"
0.165240327793013;2187;"All"
0.165624624960266;2188;"All"
0.166005983554929;2189;"All"
0.16637914224238;2190;"All"
0.166748684848487;2191;"All"
0.167105600139367;2192;"All"
0.167453830669617;2193;"All"
0.167791645835862;2194;"All"
0.168117624815261;2195;"All"
0.168433781433543;2196;"All"
0.168740303950192;2197;"All"
0.169038452237513;2198;"All"
0.169322407465386;2199;"All"
0.169596849092612;2200;"All"
0.169853047206224;2201;"All"
0.170091601823093;2202;"All"
0.170322029060783;2203;"All"
0.170536279437887;2204;"All"
0.170742851580499;2205;"All"
0.170942117432381;2206;"All"
0.171124987594002;2207;"All"
0.171294792545215;2208;"All"
0.171449812524166;2209;"All"
0.171588635038438;2210;"All"
0.171715216799133;2211;"All"
0.171827572529183;2212;"All"
0.171925907640245;2213;"All"
0.172011922458464;2214;"All"
0.172080387407901;2215;"All"
0.172132396030077;2216;"All"
0.172168679117429;2217;"All"
0.172187380291691;2218;"All"
0.172190571395063;2219;"All"
0.172177632365901;2220;"All"
0.172150293690347;2221;"All"
0.17209991545653;2222;"All"
0.172030322301401;2223;"All"
0.171942685780746;2224;"All"
0.17183386449762;2225;"All"
0.171707363352396;2226;"All"
0.171564697875965;2227;"All"
0.171398097593266;2228;"All"
0.171209651595534;2229;"All"
0.171000085293955;2230;"All"
0.170768266942358;2231;"All"
0.170515312217333;2232;"All"
0.170238954571644;2233;"All"
0.169943477709444;2234;"All"
0.169628469657035;2235;"All"
0.169288618174429;2236;"All"
0.168927264669216;2237;"All"
0.168541008239656;2238;"All"
0.168126014712064;2239;"All"
0.167692420735338;2240;"All"
0.167231650955654;2241;"All"
0.166756354934152;2242;"All"
0.166262994545006;2243;"All"
0.165748720823386;2244;"All"
0.165218674647688;2245;"All"
0.164663492199744;2246;"All"
0.164084930765405;2247;"All"
0.163480450220722;2248;"All"
0.162859130014386;2249;"All"
0.162210361003414;2250;"All"
0.161555068061662;2251;"All"
0.160886153974325;2252;"All"
0.16019315269624;2253;"All"
0.159485031314326;2254;"All"
0.158751187256777;2255;"All"
0.15798534577661;2256;"All"
0.157214286524958;2257;"All"
0.15642165240249;2258;"All"
0.155623768095878;2259;"All"
0.154815361108711;2260;"All"
0.153993435762158;2261;"All"
0.153156945441609;2262;"All"
0.152313249803822;2263;"All"
0.151453052838532;2264;"All"
0.150591183837077;2265;"All"
0.149713012669692;2266;"All"
0.148846779555326;2267;"All"
0.147979544679349;2268;"All"
0.147115277317991;2269;"All"
0.146262947964994;2270;"All"
0.145402544696333;2271;"All"
0.144530003391619;2272;"All"
0.143669622165681;2273;"All"
0.142802061027044;2274;"All"
0.141954162590331;2275;"All"
0.141130915231598;2276;"All"
0.14030174168156;2277;"All"
0.139478640276366;2278;"All"
0.138664487096047;2279;"All"
0.137842967018184;2280;"All"
0.137012946581117;2281;"All"
0.136196099590822;2282;"All"
0.135384233062353;2283;"All"
0.134574768770205;2284;"All"
0.133773312059773;2285;"All"
0.132963671034634;2286;"All"
0.132156790281962;2287;"All"
0.131339717850993;2288;"All"
0.130517798655512;2289;"All"
0.129686826428149;2290;"All"
0.128845399404969;2291;"All"
0.128004173541841;2292;"All"
0.127159240754118;2293;"All"
0.126302568315345;2294;"All"
0.125450075366368;2295;"All"
0.124569102393946;2296;"All"
0.123662789041223;2297;"All"
0.122753691755405;2298;"All"
0.121818827167305;2299;"All"
0.120894229097913;2300;"All"
0.119971199089825;2301;"All"
0.119038666424926;2302;"All"
0.118098510346494;2303;"All"
0.117164073112756;2304;"All"
0.1162050730285;2305;"All"
0.115284731915;2306;"All"
0.114369863008423;2307;"All"
0.113496452448071;2308;"All"
0.112651269090616;2309;"All"
0.111844722476504;2310;"All"
0.111075177468693;2311;"All"
0.110345910476357;2312;"All"
0.109659601874935;2313;"All"
0.109010119671142;2314;"All"
0.108412039299351;2315;"All"
0.107838309659497;2316;"All"
0.107319279796997;2317;"All"
0.10680221882359;2318;"All"
0.106314324144568;2319;"All"
0.105838357347922;2320;"All"
0.105355771535408;2321;"All"
0.1048667692844;2322;"All"
0.104366190154169;2323;"All"
0.103847412424654;2324;"All"
0.1033217662191;2325;"All"
0.102767937838718;2326;"All"
0.102191996487222;2327;"All"
0.101597785291769;2328;"All"
0.100975485008742;2329;"All"
0.100317699246209;2330;"All"
0.0996539539187202;2331;"All"
0.0989675937404889;2332;"All"
0.0982719841884462;2333;"All"
0.0975613225112452;2334;"All"
0.096834919529974;2335;"All"
0.0960930572783548;2336;"All"
0.0953376280604674;2337;"All"
0.0945631212193752;2338;"All"
0.0937791403596346;2339;"All"
0.0929751931954135;2340;"All"
0.0921757852817478;2341;"All"
0.0913635651212591;2342;"All"
0.0905564428305299;2343;"All"
0.0897535183501414;2344;"All"
0.0889469432230411;2345;"All"
0.0881255487118416;2346;"All"
0.0873325354979519;2347;"All"
0.0865385047950388;2348;"All"
0.0857822899196174;2349;"All"
0.0850559003801751;2350;"All"
0.0843469192485545;2351;"All"
0.083668175034889;2352;"All"
0.0830078474404565;2353;"All"
0.082367895712383;2354;"All"
0.0817534954455913;2355;"All"
0.0811762373873625;2356;"All"
0.0806009491053646;2357;"All"
0.0800546104485567;2358;"All"
0.0794989188432356;2359;"All"
0.0789563855934803;2360;"All"
0.0784037871773316;2361;"All"
0.0778505457076457;2362;"All"
0.0772898970654292;2363;"All"
0.0767227949104136;2364;"All"
0.076152013180588;2365;"All"
0.0755732814444974;2366;"All"
0.0749938319246212;2367;"All"
0.0744161954471913;2368;"All"
0.0738310973438731;2369;"All"
0.0732350304060655;2370;"All"
0.0726470646245027;2371;"All"
0.0720537571256852;2372;"All"
0.0714697493440138;2373;"All"
0.0708984987328163;2374;"All"
0.0703220807735542;2375;"All"
0.0697488365483067;2376;"All"
0.0691780534812098;2377;"All"
0.0686039076500077;2378;"All"
0.0680368665210802;2379;"All"
0.0674777351268484;2380;"All"
0.0669196090586192;2381;"All"
0.0663658679538491;2382;"All"
0.065812635468516;2383;"All"
0.0652638545221877;2384;"All"
0.0647166630732448;2385;"All"
0.0641689569450857;2386;"All"
0.0636265696131783;2387;"All"
0.0630898444335476;2388;"All"
0.0625554807264795;2389;"All"
0.0620252293826165;2390;"All"
0.0614978049084862;2391;"All"
0.0609762244937825;2392;"All"
0.0604584003213976;2393;"All"
0.0599342058478789;2394;"All"
0.0594188088556993;2395;"All"
0.0589119131751668;2396;"All"
0.0584035726942639;2397;"All"
0.0579071435783396;2398;"All"
0.0574139223937369;2399;"All"
0.0569179276671371;2400;"All"
0.0564252100300483;2401;"All"
0.0559337422125769;2402;"All"
0.0554492565492484;2403;"All"
0.0549755793215329;2404;"All"
0.0545064299723979;2405;"All"
0.0540394025242449;2406;"All"
0.0535724823526871;2407;"All"
0.0531084845915492;2408;"All"
0.0526447811608078;2409;"All"
0.0521785064432768;2410;"All"
0.0517219162889579;2411;"All"
0.051268876778632;2412;"All"
0.0508154496999015;2413;"All"
0.0503684423413211;2414;"All"
0.0499260241241865;2415;"All"
0.0494947360220857;2416;"All"
0.0490608202875376;2417;"All"
0.0486200426009103;2418;"All"
0.0481896096905032;2419;"All"
0.0477593747739627;2420;"All"
0.0473329575551746;2421;"All"
0.0469226460965428;2422;"All"
0.0465107712308848;2423;"All"
0.0460979957855124;2424;"All"
0.0456872805985205;2425;"All"
0.0452701338673961;2426;"All"
0.04486463300144;2427;"All"
0.0444758681617845;2428;"All"
0.044084981028606;2429;"All"
0.0436960730211786;2430;"All"
0.0433068329268981;2431;"All"
0.0429106732966402;2432;"All"
0.0425186532475219;2433;"All"
0.0421327702665566;2434;"All"
0.0417535622101901;2435;"All"
0.0413788316312737;2436;"All"
0.0410084710344502;2437;"All"
0.0406421442631437;2438;"All"
0.0402749763516285;2439;"All"
0.0399197823962726;2440;"All"
0.0395655077353041;2441;"All"
0.0392102982943231;2442;"All"
0.0388637230870495;2443;"All"
0.0385177021878015;2444;"All"
0.0381713034206402;2445;"All"
0.0378335935383188;2446;"All"
0.0374968159918035;2447;"All"
0.0371585130965277;2448;"All"
0.0368314291586948;2449;"All"
0.036507586311961;2450;"All"
0.0361979872232067;2451;"All"
0.0359061507551683;2452;"All"
0.0356069317502036;2453;"All"
0.0353198688807794;2454;"All"
0.0350248026756713;2455;"All"
0.0347176721914149;2456;"All"
0.0344249867886469;2457;"All"
0.0341380705934577;2458;"All"
0.0338612899691058;2459;"All"
0.0335965874094984;2460;"All"
0.0333373305498376;2461;"All"
0.0330741819275327;2462;"All"
0.032816382519723;2463;"All"
0.0325718049814026;2464;"All"
0.0323258763084094;2465;"All"
0.0320920819117827;2466;"All"
0.0318632214686779;2467;"All"
0.0316300219533663;2468;"All"
0.0314072374557212;2469;"All"
0.0311840802347867;2470;"All"
0.0309697060462268;2471;"All"
0.0307709908372528;2472;"All"
0.0305720404151075;2473;"All"
0.0303774010384522;2474;"All"
0.0301924141022591;2475;"All"
0.0300153804786125;2476;"All"
0.0298480265279698;2477;"All"
0.0296867536804659;2478;"All"
0.0295197558311956;2479;"All"
0.0293482315070584;2480;"All"
0.0291853475462585;2481;"All"
0.0290412423818565;2482;"All"
0.028919598837378;2483;"All"
0.0288046765180922;2484;"All"
0.0286852193176726;2485;"All"
0.0285619515044388;2486;"All"
0.0284195578413018;2487;"All"
0.0282759542525584;2488;"All"
0.02815307508964;2489;"All"
0.0280442703376367;2490;"All"
0.027961912274742;2491;"All"
0.0278940619485468;2492;"All"
0.0278261013663793;2493;"All"
0.0277579217006331;2494;"All"
0.0276783869986837;2495;"All"
0.0276002289597706;2496;"All"
0.0275304288639452;2497;"All"
0.0274756431237276;2498;"All"
0.0274411754367192;2499;"All"
0.0274160013080058;2500;"All"
